2016-10-20 19:48:23,982 INFO  [main] util.VersionInfo: HBase 1.1.4
2016-10-20 19:48:44,622 INFO  [main] http.HttpServer: Added filter static_user_filter (class=org.apache.hadoop.hbase.http.lib.StaticUserWebFilter$StaticUserFilter) to context regionserver
2016-10-20 19:48:44,637 INFO  [main] http.HttpServer: Added filter static_user_filter (class=org.apache.hadoop.hbase.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
2016-10-20 19:48:44,644 INFO  [main] http.HttpServer: Added filter static_user_filter (class=org.apache.hadoop.hbase.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
2016-10-20 19:48:44,668 INFO  [main] http.HttpServer: Jetty bound to port 41541
2016-10-20 19:48:44,669 INFO  [main] mortbay.log: jetty-6.1.26
2016-10-20 19:48:44,839 INFO  [hbase-docker:33613.activeMasterManager] util.FSUtils: Created version file at file:/data/hbase with version=8
2016-10-20 19:48:45,044 INFO  [hbase-docker:33613.activeMasterManager] master.MasterFileSystem: BOOTSTRAP: creating hbase:meta region
2016-10-20 19:48:45,149 INFO  [hbase-docker:33613.activeMasterManager] regionserver.HRegion: creating HRegion hbase:meta HTD == 'hbase:meta', {TABLE_ATTRIBUTES => {IS_META => 'true', coprocessor$1 => '|org.apache.hadoop.hbase.coprocessor.MultiRowMutationEndpoint|536870911|'}, {NAME => 'info', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'NONE', REPLICATION_SCOPE => '0', COMPRESSION => 'NONE', VERSIONS => '10', TTL => 'FOREVER', MIN_VERSIONS => '0', KEEP_DELETED_CELLS => 'FALSE', BLOCKSIZE => '8192', IN_MEMORY => 'false', BLOCKCACHE => 'false'} RootDir = file:/data/hbase Table name == hbase:meta
2016-10-20 19:48:45,804 INFO  [main] mortbay.log: Started SelectChannelConnector@0.0.0.0:41541
2016-10-20 19:48:46,029 INFO  [StoreOpener-1588230740-1] hfile.CacheConfig: Allocating LruBlockCache size=263.08 MB, blockSize=64 KB
2016-10-20 19:48:46,171 INFO  [StoreOpener-1588230740-1] hfile.CacheConfig: blockCache=LruBlockCache{blockCount=0, currentSize=284176, freeSize=275569968, maxSize=275854144, heapSize=284176, minSize=262061440, minFactor=0.95, multiSize=131030720, multiFactor=0.5, singleSize=65515360, singleFactor=0.25}, cacheDataOnRead=false, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2016-10-20 19:48:46,255 INFO  [M:0;hbase-docker:33613] zookeeper.RecoverableZooKeeper: Process identifier=hconnection-0xb4733a2 connecting to ZooKeeper ensemble=hbase-docker:2181
2016-10-20 19:48:46,256 INFO  [M:0;hbase-docker:33613] zookeeper.ZooKeeper: Initiating client connection, connectString=hbase-docker:2181 sessionTimeout=10000 watcher=hconnection-0xb4733a20x0, quorum=hbase-docker:2181, baseZNode=/hbase
2016-10-20 19:48:46,265 INFO  [M:0;hbase-docker:33613-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Opening socket connection to server hbase-docker/172.17.0.2:2181. Will not attempt to authenticate using SASL (unknown error)
2016-10-20 19:48:46,266 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.NIOServerCnxnFactory: Accepted socket connection from /172.17.0.2:40036
2016-10-20 19:48:46,266 INFO  [M:0;hbase-docker:33613-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Socket connection established to hbase-docker/172.17.0.2:2181, initiating session
2016-10-20 19:48:46,267 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.ZooKeeperServer: Client attempting to establish new session at /172.17.0.2:40036
2016-10-20 19:48:46,270 INFO  [SyncThread:0] server.ZooKeeperServer: Established session 0x157e3a33a5e0002 with negotiated timeout 10000 for client /172.17.0.2:40036
2016-10-20 19:48:46,270 INFO  [RS:0;hbase-docker:35759] zookeeper.RecoverableZooKeeper: Process identifier=hconnection-0x597399c connecting to ZooKeeper ensemble=hbase-docker:2181
2016-10-20 19:48:46,271 INFO  [RS:0;hbase-docker:35759] zookeeper.ZooKeeper: Initiating client connection, connectString=hbase-docker:2181 sessionTimeout=10000 watcher=hconnection-0x597399c0x0, quorum=hbase-docker:2181, baseZNode=/hbase
2016-10-20 19:48:46,274 INFO  [M:0;hbase-docker:33613-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Session establishment complete on server hbase-docker/172.17.0.2:2181, sessionid = 0x157e3a33a5e0002, negotiated timeout = 10000
2016-10-20 19:48:46,275 INFO  [StoreOpener-1588230740-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2684354560; major period 604800000, major jitter 0.500000, min locality to compact 0.000000
2016-10-20 19:48:46,283 INFO  [M:0;hbase-docker:33613] client.ZooKeeperRegistry: ClusterId read in ZooKeeper is null
2016-10-20 19:48:46,277 INFO  [RS:0;hbase-docker:35759-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Opening socket connection to server hbase-docker/172.17.0.2:2181. Will not attempt to authenticate using SASL (unknown error)
2016-10-20 19:48:46,292 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.NIOServerCnxnFactory: Accepted socket connection from /172.17.0.2:40038
2016-10-20 19:48:46,294 INFO  [RS:0;hbase-docker:35759-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Socket connection established to hbase-docker/172.17.0.2:2181, initiating session
2016-10-20 19:48:46,295 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.ZooKeeperServer: Client attempting to establish new session at /172.17.0.2:40038
2016-10-20 19:48:46,297 INFO  [SyncThread:0] server.ZooKeeperServer: Established session 0x157e3a33a5e0003 with negotiated timeout 10000 for client /172.17.0.2:40038
2016-10-20 19:48:46,299 INFO  [RS:0;hbase-docker:35759-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Session establishment complete on server hbase-docker/172.17.0.2:2181, sessionid = 0x157e3a33a5e0003, negotiated timeout = 10000
2016-10-20 19:48:46,304 INFO  [RS:0;hbase-docker:35759] client.ZooKeeperRegistry: ClusterId read in ZooKeeper is null
2016-10-20 19:48:46,593 INFO  [hbase-docker:33613.activeMasterManager] regionserver.HRegion: Onlined 1588230740; next sequenceid=2
2016-10-20 19:48:46,597 INFO  [StoreCloserThread-hbase:meta,,1.1588230740-1] regionserver.HStore: Closed info
2016-10-20 19:48:46,600 INFO  [hbase-docker:33613.activeMasterManager] regionserver.HRegion: Closed hbase:meta,,1.1588230740
2016-10-20 19:48:46,785 INFO  [hbase-docker:33613.activeMasterManager] coordination.SplitLogManagerCoordination: Found 0 orphan tasks and 0 rescan nodes
2016-10-20 19:48:46,855 INFO  [hbase-docker:33613.activeMasterManager] zookeeper.RecoverableZooKeeper: Process identifier=hconnection-0xddb553c connecting to ZooKeeper ensemble=hbase-docker:2181
2016-10-20 19:48:46,864 INFO  [hbase-docker:33613.activeMasterManager] zookeeper.ZooKeeper: Initiating client connection, connectString=hbase-docker:2181 sessionTimeout=10000 watcher=hconnection-0xddb553c0x0, quorum=hbase-docker:2181, baseZNode=/hbase
2016-10-20 19:48:46,873 INFO  [hbase-docker:33613.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Opening socket connection to server hbase-docker/172.17.0.2:2181. Will not attempt to authenticate using SASL (unknown error)
2016-10-20 19:48:46,874 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.NIOServerCnxnFactory: Accepted socket connection from /172.17.0.2:40040
2016-10-20 19:48:46,874 INFO  [hbase-docker:33613.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Socket connection established to hbase-docker/172.17.0.2:2181, initiating session
2016-10-20 19:48:46,875 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.ZooKeeperServer: Client attempting to establish new session at /172.17.0.2:40040
2016-10-20 19:48:46,880 INFO  [SyncThread:0] server.ZooKeeperServer: Established session 0x157e3a33a5e0004 with negotiated timeout 10000 for client /172.17.0.2:40040
2016-10-20 19:48:46,882 INFO  [hbase-docker:33613.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Session establishment complete on server hbase-docker/172.17.0.2:2181, sessionid = 0x157e3a33a5e0004, negotiated timeout = 10000
2016-10-20 19:48:47,029 INFO  [hbase-docker:33613.activeMasterManager] balancer.StochasticLoadBalancer: loading config
2016-10-20 19:48:47,336 INFO  [M:0;hbase-docker:33613] regionserver.HRegionServer: ClusterId : 1007cae7-ef3c-49fc-b410-98cb17f4d34f
2016-10-20 19:48:47,336 INFO  [RS:0;hbase-docker:35759] regionserver.HRegionServer: ClusterId : 1007cae7-ef3c-49fc-b410-98cb17f4d34f
2016-10-20 19:48:47,341 INFO  [hbase-docker:33613.activeMasterManager] master.HMaster: Server active/primary master=hbase-docker,33613,1476992919924, sessionid=0x157e3a33a5e0000, setting cluster-up flag (Was=false)
2016-10-20 19:48:47,411 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157e3a33a5e0001 type:create cxid:0x7 zxid:0x14 txntype:-1 reqpath:n/a Error Path:/hbase/online-snapshot Error:KeeperErrorCode = NoNode for /hbase/online-snapshot
2016-10-20 19:48:47,450 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157e3a33a5e0000 type:create cxid:0x2b zxid:0x19 txntype:-1 reqpath:n/a Error Path:/hbase/online-snapshot/acquired Error:KeeperErrorCode = NodeExists for /hbase/online-snapshot/acquired
2016-10-20 19:48:47,452 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157e3a33a5e0001 type:create cxid:0xe zxid:0x1a txntype:-1 reqpath:n/a Error Path:/hbase/flush-table-proc Error:KeeperErrorCode = NoNode for /hbase/flush-table-proc
2016-10-20 19:48:47,459 INFO  [hbase-docker:33613.activeMasterManager] procedure.ZKProcedureUtil: Clearing all procedure znodes: /hbase/online-snapshot/acquired /hbase/online-snapshot/reached /hbase/online-snapshot/abort
2016-10-20 19:48:47,482 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157e3a33a5e0000 type:create cxid:0x31 zxid:0x1f txntype:-1 reqpath:n/a Error Path:/hbase/flush-table-proc/acquired Error:KeeperErrorCode = NodeExists for /hbase/flush-table-proc/acquired
2016-10-20 19:48:47,487 INFO  [hbase-docker:33613.activeMasterManager] procedure.ZKProcedureUtil: Clearing all procedure znodes: /hbase/flush-table-proc/acquired /hbase/flush-table-proc/reached /hbase/flush-table-proc/abort
2016-10-20 19:48:47,498 INFO  [RS:0;hbase-docker:35759] regionserver.MemStoreFlusher: globalMemStoreLimit=263.1 M, globalMemStoreLimitLowMark=249.9 M, maxHeap=657.7 M
2016-10-20 19:48:47,522 INFO  [RS:0;hbase-docker:35759] regionserver.HRegionServer: CompactionChecker runs every 10sec
2016-10-20 19:48:47,649 INFO  [RS:0;hbase-docker:35759] regionserver.RegionServerCoprocessorHost: System coprocessor loading is enabled
2016-10-20 19:48:47,650 INFO  [RS:0;hbase-docker:35759] regionserver.RegionServerCoprocessorHost: Table coprocessor loading is enabled
2016-10-20 19:48:47,653 INFO  [RS:0;hbase-docker:35759] regionserver.HRegionServer: reportForDuty to master=hbase-docker,33613,1476992919924 with port=35759, startcode=1476992924390
2016-10-20 19:48:47,659 INFO  [hbase-docker:33613.activeMasterManager] master.MasterCoprocessorHost: System coprocessor loading is enabled
2016-10-20 19:48:47,716 INFO  [hbase-docker:33613.activeMasterManager] procedure2.ProcedureExecutor: Starting procedure executor threads=5
2016-10-20 19:48:47,718 INFO  [hbase-docker:33613.activeMasterManager] wal.WALProcedureStore: Starting WAL Procedure Store lease recovery
2016-10-20 19:48:47,719 WARN  [hbase-docker:33613.activeMasterManager] wal.WALProcedureStore: Log directory not found: File file:/data/hbase/MasterProcWALs does not exist
2016-10-20 19:48:47,753 INFO  [hbase-docker:33613.activeMasterManager] wal.WALProcedureStore: Lease acquired for flushLogId: 1
2016-10-20 19:48:47,820 INFO  [hbase-docker:33613.activeMasterManager] zookeeper.RecoverableZooKeeper: Process identifier=replicationLogCleaner connecting to ZooKeeper ensemble=hbase-docker:2181
2016-10-20 19:48:47,820 INFO  [hbase-docker:33613.activeMasterManager] zookeeper.ZooKeeper: Initiating client connection, connectString=hbase-docker:2181 sessionTimeout=10000 watcher=replicationLogCleaner0x0, quorum=hbase-docker:2181, baseZNode=/hbase
2016-10-20 19:48:47,823 INFO  [hbase-docker:33613.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Opening socket connection to server hbase-docker/172.17.0.2:2181. Will not attempt to authenticate using SASL (unknown error)
2016-10-20 19:48:47,823 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.NIOServerCnxnFactory: Accepted socket connection from /172.17.0.2:40042
2016-10-20 19:48:47,824 INFO  [hbase-docker:33613.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Socket connection established to hbase-docker/172.17.0.2:2181, initiating session
2016-10-20 19:48:47,825 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.ZooKeeperServer: Client attempting to establish new session at /172.17.0.2:40042
2016-10-20 19:48:47,885 INFO  [SyncThread:0] server.ZooKeeperServer: Established session 0x157e3a33a5e0005 with negotiated timeout 10000 for client /172.17.0.2:40042
2016-10-20 19:48:47,885 INFO  [hbase-docker:33613.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Session establishment complete on server hbase-docker/172.17.0.2:2181, sessionid = 0x157e3a33a5e0005, negotiated timeout = 10000
2016-10-20 19:48:47,886 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157e3a33a5e0005 type:create cxid:0x1 zxid:0x22 txntype:-1 reqpath:n/a Error Path:/hbase/replication Error:KeeperErrorCode = NoNode for /hbase/replication
2016-10-20 19:48:47,935 INFO  [hbase-docker:33613.activeMasterManager] master.ServerManager: Waiting for region servers count to settle; currently checked in 0, slept for 0 ms, expecting minimum of 1, maximum of 2147483647, timeout of 4500 ms, interval of 1500 ms.
2016-10-20 19:48:48,582 INFO  [PriorityRpcServer.handler=19,queue=1,port=33613] master.ServerManager: Registering server=hbase-docker,35759,1476992924390
2016-10-20 19:48:48,607 INFO  [hbase-docker:33613.activeMasterManager] master.ServerManager: Waiting for region servers count to settle; currently checked in 1, slept for 672 ms, expecting minimum of 1, maximum of 2147483647, timeout of 4500 ms, interval of 1500 ms.
2016-10-20 19:48:48,630 WARN  [RS:0;hbase-docker:35759] hbase.ZNodeClearer: Environment variable HBASE_ZNODE_FILE not set; znodes will not be cleared on crash by start scripts (Longer MTTR!)
2016-10-20 19:48:48,630 INFO  [RS:0;hbase-docker:35759] hfile.CacheConfig: blockCache=LruBlockCache{blockCount=0, currentSize=284176, freeSize=275569968, maxSize=275854144, heapSize=284176, minSize=262061440, minFactor=0.95, multiSize=131030720, multiFactor=0.5, singleSize=65515360, singleFactor=0.25}, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2016-10-20 19:48:48,726 INFO  [RS:0;hbase-docker:35759] wal.WALFactory: Instantiating WALProvider of type class org.apache.hadoop.hbase.wal.DefaultWALProvider
2016-10-20 19:48:48,809 INFO  [RS:0;hbase-docker:35759] wal.FSHLog: WAL configuration: blocksize=32 MB, rollsize=30.40 MB, prefix=hbase-docker%2C35759%2C1476992924390.default, suffix=, logDir=file:/data/hbase/WALs/hbase-docker,35759,1476992924390, archiveDir=file:/data/hbase/oldWALs
2016-10-20 19:48:48,885 INFO  [RS:0;hbase-docker:35759] wal.FSHLog: Slow sync cost: 0 ms, current pipeline: []
2016-10-20 19:48:48,886 INFO  [RS:0;hbase-docker:35759] wal.FSHLog: New WAL /data/hbase/WALs/hbase-docker,35759,1476992924390/hbase-docker%2C35759%2C1476992924390.default.1476992928816
2016-10-20 19:48:48,886 INFO  [RS:0;hbase-docker:35759] wal.FSHLog: FileSystem's output stream doesn't support getNumCurrentReplicas; HDFS-826 not available; fsOut=java.io.BufferedOutputStream
2016-10-20 19:48:48,886 INFO  [RS:0;hbase-docker:35759] wal.FSHLog: FileSystem's output stream doesn't support getPipeline; not available; fsOut=java.io.BufferedOutputStream
2016-10-20 19:48:48,964 INFO  [RS:0;hbase-docker:35759] regionserver.MetricsRegionServerWrapperImpl: Computing regionserver metrics every 5000 milliseconds
2016-10-20 19:48:49,027 INFO  [RS:0;hbase-docker:35759] regionserver.ReplicationSourceManager: Current list of replicators: [hbase-docker,35759,1476992924390] other RSs: [hbase-docker,35759,1476992924390]
2016-10-20 19:48:49,247 INFO  [RS:0;hbase-docker:35759] regionserver.HeapMemoryManager: Starting HeapMemoryTuner chore.
2016-10-20 19:48:49,249 INFO  [SplitLogWorker-hbase-docker:35759] regionserver.SplitLogWorker: SplitLogWorker hbase-docker,35759,1476992924390 starting
2016-10-20 19:48:49,287 INFO  [RS:0;hbase-docker:35759] regionserver.HRegionServer: Serving as hbase-docker,35759,1476992924390, RpcServer on hbase-docker/172.17.0.2:35759, sessionid=0x157e3a33a5e0001
2016-10-20 19:48:49,313 INFO  [RS:0;hbase-docker:35759] quotas.RegionServerQuotaManager: Quota support disabled
2016-10-20 19:48:50,123 INFO  [hbase-docker:33613.activeMasterManager] master.ServerManager: Waiting for region servers count to settle; currently checked in 1, slept for 2188 ms, expecting minimum of 1, maximum of 2147483647, timeout of 4500 ms, interval of 1500 ms.
2016-10-20 19:48:51,637 INFO  [hbase-docker:33613.activeMasterManager] master.ServerManager: Waiting for region servers count to settle; currently checked in 1, slept for 3702 ms, expecting minimum of 1, maximum of 2147483647, timeout of 4500 ms, interval of 1500 ms.
2016-10-20 19:48:52,443 INFO  [hbase-docker:33613.activeMasterManager] master.ServerManager: Finished waiting for region servers count to settle; checked in 1, slept for 4508 ms, expecting minimum of 1, maximum of 2147483647, master is running
2016-10-20 19:48:52,446 INFO  [hbase-docker:33613.activeMasterManager] master.MasterFileSystem: Log folder file:/data/hbase/WALs/hbase-docker,35759,1476992924390 belongs to an existing region server
2016-10-20 19:48:53,280 INFO  [hbase-docker:33613.activeMasterManager] zookeeper.MetaTableLocator: Deleting hbase:meta region location in ZooKeeper
2016-10-20 19:48:53,281 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157e3a33a5e0000 type:delete cxid:0x47 zxid:0x27 txntype:-1 reqpath:n/a Error Path:/hbase/meta-region-server Error:KeeperErrorCode = NoNode for /hbase/meta-region-server
2016-10-20 19:48:53,286 INFO  [hbase-docker:33613.activeMasterManager] zookeeper.RecoverableZooKeeper: Node /hbase/meta-region-server already deleted, retry=false
2016-10-20 19:48:53,292 INFO  [hbase-docker:33613.activeMasterManager] master.AssignmentManager: Setting node as OFFLINED in ZooKeeper for region {ENCODED => 1588230740, NAME => 'hbase:meta,,1', STARTKEY => '', ENDKEY => ''}
2016-10-20 19:48:53,309 INFO  [hbase-docker:33613.activeMasterManager] zookeeper.ZKTableStateManager: Moving table hbase:meta state from null to ENABLED
2016-10-20 19:48:53,323 INFO  [hbase-docker:33613.activeMasterManager] master.AssignmentManager: Assigning hbase:meta,,1.1588230740 to hbase-docker,35759,1476992924390
2016-10-20 19:48:53,325 INFO  [hbase-docker:33613.activeMasterManager] master.RegionStates: Transition {1588230740 state=OFFLINE, ts=1476992933293, server=null} to {1588230740 state=PENDING_OPEN, ts=1476992933325, server=hbase-docker,35759,1476992924390}
2016-10-20 19:48:53,366 INFO  [PriorityRpcServer.handler=0,queue=0,port=35759] regionserver.RSRpcServices: Open hbase:meta,,1.1588230740
2016-10-20 19:48:53,377 INFO  [hbase-docker:33613.activeMasterManager] master.ServerManager: AssignmentManager hasn't finished failover cleanup; waiting
2016-10-20 19:48:53,405 INFO  [RS_OPEN_META-hbase-docker:35759-0] wal.WALFactory: Instantiating WALProvider of type class org.apache.hadoop.hbase.wal.DefaultWALProvider
2016-10-20 19:48:53,410 INFO  [RS_OPEN_META-hbase-docker:35759-0] wal.FSHLog: WAL configuration: blocksize=32 MB, rollsize=30.40 MB, prefix=hbase-docker%2C35759%2C1476992924390..meta, suffix=.meta, logDir=file:/data/hbase/WALs/hbase-docker,35759,1476992924390, archiveDir=file:/data/hbase/oldWALs
2016-10-20 19:48:53,421 INFO  [AM.ZK.Worker-pool2-t1] master.RegionStates: Transition {1588230740 state=PENDING_OPEN, ts=1476992933325, server=hbase-docker,35759,1476992924390} to {1588230740 state=OPENING, ts=1476992933421, server=hbase-docker,35759,1476992924390}
2016-10-20 19:48:53,459 INFO  [RS_OPEN_META-hbase-docker:35759-0] wal.FSHLog: Slow sync cost: 0 ms, current pipeline: []
2016-10-20 19:48:53,459 INFO  [RS_OPEN_META-hbase-docker:35759-0] wal.FSHLog: New WAL /data/hbase/WALs/hbase-docker,35759,1476992924390/hbase-docker%2C35759%2C1476992924390..meta.1476992933414.meta
2016-10-20 19:48:53,459 INFO  [RS_OPEN_META-hbase-docker:35759-0] wal.FSHLog: FileSystem's output stream doesn't support getNumCurrentReplicas; HDFS-826 not available; fsOut=java.io.BufferedOutputStream
2016-10-20 19:48:53,459 INFO  [RS_OPEN_META-hbase-docker:35759-0] wal.FSHLog: FileSystem's output stream doesn't support getPipeline; not available; fsOut=java.io.BufferedOutputStream
2016-10-20 19:48:53,867 INFO  [RS_OPEN_META-hbase-docker:35759-0] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.hadoop.hbase.coprocessor.MultiRowMutationEndpoint from HTD of hbase:meta successfully.
2016-10-20 19:48:53,959 INFO  [StoreOpener-1588230740-1] hfile.CacheConfig: blockCache=LruBlockCache{blockCount=0, currentSize=284176, freeSize=275569968, maxSize=275854144, heapSize=284176, minSize=262061440, minFactor=0.95, multiSize=131030720, multiFactor=0.5, singleSize=65515360, singleFactor=0.25}, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2016-10-20 19:48:53,962 INFO  [StoreOpener-1588230740-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2684354560; major period 604800000, major jitter 0.500000, min locality to compact 0.000000
2016-10-20 19:48:54,021 INFO  [RS_OPEN_META-hbase-docker:35759-0] regionserver.HRegion: Onlined 1588230740; next sequenceid=3
2016-10-20 19:48:54,214 INFO  [PostOpenDeployTasks:1588230740] regionserver.HRegionServer: Post open deploy tasks for hbase:meta,,1.1588230740
2016-10-20 19:48:54,222 INFO  [PostOpenDeployTasks:1588230740] zookeeper.MetaTableLocator: Setting hbase:meta region location in ZooKeeper as hbase-docker,35759,1476992924390
2016-10-20 19:48:54,271 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157e3a33a5e0001 type:setData cxid:0x2d zxid:0x2c txntype:-1 reqpath:n/a Error Path:/hbase/meta-region-server Error:KeeperErrorCode = NoNode for /hbase/meta-region-server
2016-10-20 19:48:54,288 INFO  [AM.ZK.Worker-pool2-t2] master.RegionStates: Transition {1588230740 state=OPENING, ts=1476992933421, server=hbase-docker,35759,1476992924390} to {1588230740 state=OPEN, ts=1476992934288, server=hbase-docker,35759,1476992924390}
2016-10-20 19:48:54,292 INFO  [AM.ZK.Worker-pool2-t2] coordination.ZkOpenRegionCoordination: Handling OPENED of 1588230740 from hbase-docker,33613,1476992919924; deleting unassigned node
2016-10-20 19:48:54,308 INFO  [hbase-docker:33613.activeMasterManager] master.HMaster: hbase:meta with replicaId 0 assigned=1, rit=false, location=hbase-docker,35759,1476992924390
2016-10-20 19:48:54,526 INFO  [hbase-docker:33613.activeMasterManager] hbase.MetaMigrationConvertingToPB: hbase:meta doesn't have any entries to update.
2016-10-20 19:48:54,526 INFO  [hbase-docker:33613.activeMasterManager] hbase.MetaMigrationConvertingToPB: META already up-to date with PB serialization
2016-10-20 19:48:54,543 INFO  [hbase-docker:33613.activeMasterManager] master.AssignmentManager: Clean cluster startup. Assigning user regions
2016-10-20 19:48:54,547 INFO  [hbase-docker:33613.activeMasterManager] master.AssignmentManager: Joined the cluster in 21ms, failover=false
2016-10-20 19:48:54,606 INFO  [hbase-docker:33613.activeMasterManager] master.TableNamespaceManager: Namespace table not found. Creating...
2016-10-20 19:48:54,815 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157e3a33a5e0000 type:create cxid:0x258 zxid:0x30 txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/hbase:namespace Error:KeeperErrorCode = NoNode for /hbase/table-lock/hbase:namespace
2016-10-20 19:48:54,979 INFO  [RegionOpenAndInitThread-hbase:namespace-1] regionserver.HRegion: creating HRegion hbase:namespace HTD == 'hbase:namespace', {NAME => 'info', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', COMPRESSION => 'NONE', VERSIONS => '10', TTL => 'FOREVER', MIN_VERSIONS => '0', CACHE_DATA_IN_L1 => 'true', KEEP_DELETED_CELLS => 'FALSE', BLOCKSIZE => '8192', IN_MEMORY => 'true', BLOCKCACHE => 'true'} RootDir = file:/data/hbase/.tmp Table name == hbase:namespace
2016-10-20 19:48:54,994 INFO  [RegionOpenAndInitThread-hbase:namespace-1] regionserver.HRegion: Closed hbase:namespace,,1476992934606.4fc6520eb914b7bda2ff12fb2907e34d.
2016-10-20 19:48:55,248 INFO  [ProcedureExecutorThread-0] hbase.MetaTableAccessor: Added 1
2016-10-20 19:48:55,383 INFO  [ProcedureExecutorThread-0] zookeeper.ZKTableStateManager: Moving table hbase:namespace state from null to ENABLING
2016-10-20 19:48:55,405 INFO  [ProcedureExecutorThread-0] master.AssignmentManager: Assigning 1 region(s) to hbase-docker,35759,1476992924390
2016-10-20 19:48:55,429 INFO  [ProcedureExecutorThread-0] master.RegionStates: Transition {4fc6520eb914b7bda2ff12fb2907e34d state=OFFLINE, ts=1476992935411, server=null} to {4fc6520eb914b7bda2ff12fb2907e34d state=PENDING_OPEN, ts=1476992935429, server=hbase-docker,35759,1476992924390}
2016-10-20 19:48:55,433 INFO  [PriorityRpcServer.handler=14,queue=0,port=35759] regionserver.RSRpcServices: Open hbase:namespace,,1476992934606.4fc6520eb914b7bda2ff12fb2907e34d.
2016-10-20 19:48:55,442 INFO  [ProcedureExecutorThread-0] zookeeper.ZKTableStateManager: Moving table hbase:namespace state from ENABLING to ENABLED
2016-10-20 19:48:55,467 INFO  [AM.ZK.Worker-pool2-t5] master.RegionStates: Transition {4fc6520eb914b7bda2ff12fb2907e34d state=PENDING_OPEN, ts=1476992935429, server=hbase-docker,35759,1476992924390} to {4fc6520eb914b7bda2ff12fb2907e34d state=OPENING, ts=1476992935467, server=hbase-docker,35759,1476992924390}
